;;;;;;;;;;;;;;;;;x
greater_norway_title;Greater Norway;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greater_norway_desc;We are a power to be reckoned with. It is time that we claimed the lands that are part of our heritage!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new_life_in_the_new_world_title;A New Life in the New World;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
new_life_in_the_new_world_desc;With the large political freedom that's enjoyed in our country, there's a new proposal in the upper house to boost our numbers: large numbers of Europeans can be brought to our country to work in the fields, their travel being paid by the $COUNTRY_ADJ$ government. Propaganda, incentives, paid travel tickes and treaties can be signed with other governments so to increase the number of immigrants that arrive in our country. Come start a new life in $COUNTRY$!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrate_neuchatel_prussia_title;Integrate Neuchâtel;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrate_neuchatel_prussia_desc;The Neuchâtel Crisis was resolved in our favor, and we may now declare Neuchâtel an integral part of our nation.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrate_neuchatel_title;Declare the Neuchâtel Republic;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrate_neuchatel_desc;The Neuchâtel Crisis was resolved in our favor, and we may now declare the Neuchâtel Republic an integral part of our nation.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrating_rgs_title;Integrate Rio Grande do Sul;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrating_rgs_desc;Rio Grande do Sul, claimed by Brazil as part of their nation, is now in a position that facilitates their return to Brazil. We can broke a deal and oversee that the state returns to its former union.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrating_bahia_title;Integrate Bahia;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrating_bahia_desc;Bahia, claimed by Brazil as part of their nation, is now in a position that facilitates their return to Brazil. We can broke a deal and oversee that the state returns to its former union.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrating_pernambuco_title;Integrate Pernambuco;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrating_pernambuco_desc;Pernambuco, claimed by Brazil as part of their nation, is now in a position that facilitates their return to Brazil. We can broke a deal and oversee that the state returns to its former union.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
heavenly_capital_title;The Heavenly Capital;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
heavenly_capital_desc;Our forces have capture Nanjing, the Ming dynasty's former capital, and we now can decree it the Heavenly Capital - Tianjing.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
abolish_heavenly_capital_title;Nanjing Recaptured;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
abolish_heavenly_capital_desc;Our forces have capture Nanjing, the Ming dynasty's former capital, renamed Tianjing by the Taiping rebels. We need to clear the rebel stain and restore the city's historical name.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
champassak_integration_act_title;Centralizing Champasak;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
champassak_integration_act_desc;Champasak has existed as our vassal for decades, but as our country modernizes, we must also centralize the administration. It's time to bring them in the fold.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
claim_tibet_title;Claim Tibet;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
claim_tibet_desc;Tibet has long been a part of China, but during the period of chaos it broke free. It's time to return the wayard son to its motherland.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_totalitarian_regime_title;The Totalitarian System;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_totalitarian_regime_desc;We must finish once and for all with the neutrality of chess. We must condemn once and for all the formula 'chess for the sake of chess', like the formula 'art for art's sake'. We must organize shockbrigades of chess-players, and begin immediate realization of a Five-Year Plan for chess. Our nation took all the necessary steps and the framework for a new kind of political system, a political system in which the state holds total authority over the society and seeks to control all aspects of public and private life wherever possible. We must make all this official, tie the loose ends, and establish absolute control over society.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
ideological_indoctrination_fascist_title;Ideological Indoctrination and Mass Propaganda;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
ideological_indoctrination_fascist_desc;$COUNTRY$ recognizes that the foundation of our system depends upon complete dedication of the people to the state through education in the broad fields of engineering, the natural sciences, the life sciences and social sciences, along with basic education. With the fascist takeover, fascist ideology began to permeate the educational system and indoctrination is crucial to the success of the revolution and the perseverance of $COUNTRY$.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
ideological_indoctrination_communist_title;Ideological Indoctrination and Mass Propaganda;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
ideological_indoctrination_communist_desc;$COUNTRY$ recognizes that the foundation of our system depends upon complete dedication of the people to the state through education in the broad fields of engineering, the natural sciences, the life sciences and social sciences, along with basic education. With the communist takeover, communist ideology began to permeate the educational system and indoctrination is crucial to the success of the revolution and the perseverance of $COUNTRY$.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_cult_of_personality_title;The Cult of Personality;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_cult_of_personality_desc;Thank you, $MONARCHTITLE$. Thank you because I am joyful. Thank you because I am well. No matter how old I become, I shall never forget how we received $MONARCHTITLE$ two days ago. Centuries will pass, and the generations still to come will regard us as the happiest of mortals, as the most fortunate of men, because we lived in the century of centuries, because we were privileged to see $MONARCHTITLE$, our inspired leader... Everything belongs to thee, chief of our great country. And when the woman I love presents me with a child the first word it shall utter will be: $MONARCHTITLE$...;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_fascist_terror_title;The Purge;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_fascist_terror_desc;In this hour I'm responsible for the fate of the $COUNTRY_ADJ$ people, and thereby I became the supreme judge of the $COUNTRY_ADJ$ people. I gave the order to shoot the ringleaders in this treason, and I further gave the order to cauterize down to the raw flesh the ulcers of this poisoning of the wells in our domestic life. Let the nation know that its existence — which depends on its internal order and security — cannot be threatened with impunity by anyone! And let it be known for all time to come that if anyone raises his hand to strike the State, then certain death is his lot.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
become_flanders_title;Become Flanders;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
become_flanders_desc;Without the Wallonians,it is time for the Flemish to rule once again.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
become_wallonia_title;Become Wallonia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
become_wallonia_desc;Without the Flemish,it is time for the Wallonian flag to fly once more.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
become_belgium_FLA_title;Unite Belgium;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
become_belgium_FLA_desc;The Flemish and the Wallonians may re-unite under a single flag. Long live Belgium!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
become_belgium_WLL_title;Unite Belgium;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
become_belgium_WLL_desc;The Flemish and the Wallonians may re-unite under a single flag. Long live Belgium!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
colonial_destiny_title;Colonial Destiny;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
colonial_destiny_desc;It is the destiny of the Belgian people to civilize the last remaining wilds of the world. To Africa!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
boer_republic_title;The Boer Republic;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
boer_republic_desc;We have established a new nation, dominated by the Voortrekkers and carved from the territory of African natives. This is a new opportunity for us to live outside of British rule, now and forever.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
sand_river_convention_desc;The Boers of the Transvaal are becoming increasingly resistant to colonial rule. The time has come to meet with them at Pretoria and discuss the terms of their independence-- preferably subject to our conditions, which are that they abandon all laws allowing slavery and that our influence within their borders remain strong.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
orange_river_convention_desc;The Boers of the Orange Free State are becoming increasingly resistant to colonial rule. The time has come to meet with them at Bloemfontein and discuss the terms of their independence-- preferably subject to our conditions, which are that they abandon all laws allowing slavery and that our influence within their borders remain strong.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
claim_north_cape_colony_title;Claim the Northern Cape;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
claim_north_cape_colony_desc;The northern cape colony rightfully belongs to us. We must take steps to assert our claim, before our African ambitions come to naught.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
claim_transvaal_title;Claim the Transvaal;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
claim_transvaal_desc;The Transvaal is boer territory and rightfully belongs as part of our nation.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
claim_oranje_title;Claim Transorangia;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
claim_oranje_desc;The territory of the Orange Free State is Boer land and rightfully belongs as part of our nation.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
claim_natalia_title;Claim Natal;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
claim_natalia_desc;The Natal is boer territory and rightfully belongs as part of our nation.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
form_south_africa_title;Form South Africa;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
form_south_africa_desc;With the Cape Colony under our control we can form a true, united Boer republic -- one that at last will keep us from foreign domination and British rule.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
treaty_of_vereeniging_title;Treaty of Vereeniging;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
treaty_of_vereeniging_desc;The Cape Colony is under our control. Now is the time to sit down with our former colonial masters and work out a peace deal that will see it transferred back into Boer hands.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
treaty_of_umtata_title;Treaty of Umtata;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
treaty_of_umtata_desc;Now that the war with the Xhosa is done, the time has come to discuss our mutual borders. With our colonists increasingly moving eastward, we may need to incorporate some of their lands into the Cape Colony.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
end_of_hungarian_revolution_title;End of the Hungarian Revolution;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_of_hungarian_revolution_desc;There is no hope for us to continue. Our revolutionaries stand defeated and our country occupied-- we must submit!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
appeal_to_the_british_title;Appeal to the British;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
appeal_to_the_british_desc;Though we are loathe to do so, it appears we are left with little choice: we must appeal to the British for protection, lest we fall under foreign rule and lose what little we have left.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
claim_xhosa_lands_title;Claim Xhosa Lands;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
claim_xhosa_lands_desc;The Xhosa lands rightfully belong to the Cape Colony, and the colonial governor has made a formal request to the $COUNTRY_ADJ$ government to administer the lands to protect colonist safety along the border.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
reorganize_south_africa_title;Claim South Africa;;;;;;;;;;;;;x,,,,,,,,,,,,,
reorganize_south_africa_desc;Now that we have taken possession of the Cape Colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,
join_confederation_title;Join Confederation;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
join_confederation_desc;Our position on the North American continent, and our traditional cultural ties to Canada, make it likely that Canada would be willing to negotiate our entrance into confederation. Doing this means our country will be annexed by Canada.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
form_the_rcmp_title;Form the R.C.M.P.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
form_the_rcmp_desc;With the acquisition of Rupert's Land and the North-West Territories it has become increasingly obvious that a new force is required to patrol those lands and keep order.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
build_the_cnr_title;Build the Canadian National Railway;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
build_the_cnr_desc;One railway, linking the Pacific and Atlantic coasts, is a dream that will ensure the unity of Canada-- though it is an expensive dream, to be sure.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
canadian_dominion_title;The Canadian Confederation;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
canadian_dominion_desc;The Confederation of Canada now has self-rule. Our dominion is ours to govern, as a new and emerging power not only within North America but in the world.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
vive_le_quebec_title;Vive le Quebec Libre!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
vive_le_quebec_desc;Quebec is free! Finally the Quebecois has the right to govern themselves, and seek out their destiny as an emerging power not only in North America but in the world!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_british_columbia_title;Organize British Columbia;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_british_columbia_desc;The colonies of Columbia, New Caledonia and Vancouver Island must be merged into a single entity-- both for the sake of their viability as well as to ensure their strength in the years to come.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
zanzibar_sale_title;Sell Zanzibar;;;;;;;;;;;;;;x;,,,,,,,,,,,,,,,,,,,,,,
zanzibar_sale_desc;The Zanzibar coast is almost worthless to us, but might be of value to the neighbouring colonial administration in Tanganyika. We should consider selling it for a tidy profit.;;;;;;;;;;;;;;x;,,,,,,,,,,,,,,,,,,,,,
mombasa_sale_title;Sell Mombasa;;;;;;;;;;;;;;x;,,,,,,,,,,,,,,,,,,,,,,
mombasa_sale_desc;The Mombasa coast is almost worthless to us, but might be of value to the neighbouring colonial administration in Kenya. We should consider selling it for a tidy profit.;;;;;;;;;;;;;;x;,,,,,,,,,,,,,,,,,,,,,
portuguese_civil_code_title;Portuguese Civil Code;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
portuguese_civil_code_desc;The Portuguese Civil Code was unique for European civil codes, in its characterization of laws in terms of the person and property; it was divided into four sections: the person, the acquisition of goods, goods, and the defense of those goods or rights.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
treaty_of_simulambuko_title;Treaty of Simulambuko;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
treaty_of_simulambuko_desc;With the colonial powers of Europe having met at the Congo Conference to decide the orderly division of the African continent, pressure is mounting for Portugal to occupy the lands we have lain claim to. Our diplomats have been in close contact with the princes of Cabinda, and with additional urging we should be able to conclude a treaty forcing the Kongolese to surrender our Angolan claims.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
organize_angola_title;Organize the Angolan Colony;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_angola_desc;Angola is becoming a true Portuguese colony. We must create the proper colonial structures, so that it stands on par with our European provinces.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_mozambique_title;Organize the Mozambican Colony;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_mozambique_desc;Mozambique is becoming a true Portuguese colony. We must create the proper colonial structures, so that it stands on par with our European provinces.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
education_decree_1863_title;Filipino Education Decree;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
education_decree_1863_desc;Through the Education Decree of 1863, Queen Isabella II decreed the establishment of a free public school system in the Philippines that used Spanish as the language of instruction, leading to an increasing number of educated Filipinos. This would be the first in a number of colonial initiatives that rendered the Philippines as one of the few places in the world where it was said to have visibly improved and prospered under colonial rule.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
treaty_of_paris_1898_title;Treaty of Paris;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
treaty_of_paris_1898_desc;Spain has no choice but to admit it cannot hold onto its Caribbean and Pacific holdings. If we sit down and enter into peace negotiations with the Spanish government, it is possible they might be willing to end this war and turn over their holdings to us… for a price. Some will see this as the beginnings of American colonialism, but to our government this is simply a recognition of the world power that the United States has become.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
treaty_of_paris_1898_victory_title;Treaty of Paris;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
treaty_of_paris_1898_victory_desc;We have been victorious in our war against Spain, and Cuba is now free. The Spanish government should realize it does not have the power to hold onto its North American and Pacific colonies. We should approach them and demand they turn over these colonies to us-- for, while it might indicate to some the beginnings of American colonialism, we feel these colonies are best entrusted to the care of a democratic Western power who has the power to hold them.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
moret_law_title;The Moret Law;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
moret_law_desc;The Moret Law granted freedom to slaves in Puerto Rico born after 1868, slaves who served in the Spanish Army, slaves over 60 years old, and slaves who were owned by the Spanish government. It was the first in a series of reforms that saw slavery ended in Puerto Rico, well before it was ended in other Spanish colonies.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
claim_schleswig_title;Claim Schleswig;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
claim_schleswig_desc;The duchies of Schleswig and Holstein have long been united and considered indivisible under the Danish crown, but a question of royal claim to the duchies combined with the Holsteinian desire to join in the larger German Confederation to the south has led to considerable difficulty for King Frederick VII. The treatment of Danish people in Schleswig living under Holsteinian domination has led to a call for the duchy to be incorporated into Denmark proper. This is unlikely to be looked on favourably by the conservative German aristocracy in Holstein.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
reclaim_the_UK_title;Reclaim the British Isles;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reclaim_the_UK_desc;We must rise up and reclaim all of the British Isles-- the old Empire will exist once again!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reform_the_UK_title;Reform the United Kingdom;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reform_the_UK_desc;Now that we have reclaimed the British Isles we must restore them to a single, united rule once more.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
end_of_the_UK_title;The end of the United Kingdom;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_of_the_UK_desc;With both Scotland and Ireland gone, this Kingdom can't be called 'United' anymore. Long live England!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
mediate_belgian_independence_title;Mediate Belgian Independence;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
mediate_belgian_independence_desc;While Belgium's de facto independence from The Netherlands had been established by force of arms during the Belgian revolution of 1831, it has not been confirmed de jure by The Netherlands and technically a state of war still exists between the two nations. The idea has arisen that the British Empire should step in and mediate a settlement, demanding the Dutch give up their claims in return for guarantees of Belgian independence and control over Luxembourg. With the powers of Europe at the table, it seems unlikely the Dutch would refuse.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
organize_libya_TUR_title;Organize Libya;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_libya_TUR_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
reorganize_libya_title;Claim Libya;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_libya_desc;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_algeria_title;Organize Algeria;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_algeria_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
organize_uganda_title;Organize Uganda;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_uganda_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
organize_zanzibar_title;Organize Zanzibar;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_zanzibar_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
organize_botswana_title;Organize Bechuanaland;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_botswana_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
organize_sudan_title;Organize Sudan;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_sudan_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
organize_ghana_title;Organize Ghana;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_ghana_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
organize_burkina_faso_title;Organize Burkina Faso;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_burkina_faso_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
organize_mauretania_title;Organize Mauretania;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_mauretania_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
organize_dahomey_title;Organize Dahomey;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_dahomey_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
move_capital_to_accra_title;Move Capital to Accra;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
move_capital_to_accra_desc;Accra provides a better capital for our nation -- we should move the government there at once.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
hatt_i_humayun_title;Hatt-i Hümayun;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
hatt_i_humayun_desc;The Hatt-i Hümayun, or 'Imperial Reform Edict', will take the concept of Ottomanism-- the belief that equality among the Empire's religious groups will solve its social issues-- to the logical conclusion. Full rights will be granted to the Empire's minorities, and laws passed to grant each millet the right to use  the religious law of its population. This will go a long way towards dealing with some of the nationalist strife the country has suffered, and bring the Ottoman Empire into a new and multicultural age.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
republican_reforms;Republican Reforms;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
republican_reforms_title;Republican Reforms;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
republican_reforms_desc;Under a liberal and democratic government, Turkey must be transformed into a modern and secular state!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
greater_turkey_title;Claim Greater Turkey;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
greater_turkey_desc;We must strive to restore the Greater Turkish Empire, one that stretches throughout the Middle East rather than in Europe.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
spanish_restoration;The Restoration;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
spanish_restoration_title;The Restoration;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
spanish_restoration_desc;A period of relative peace and stability in Spain initiated by King Alfonso XII, the aim being to create a new system of government with balance between the liberals and conservatives.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
unite_with_greece_title;Unite With Greece;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
unite_with_greece_desc;Our proper place lies with Greece. Long live the Hellenic destiny!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
banda_oriental_title;Banda Oriental;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
banda_oriental_desc;The Banda Oriental del Uruguay was argentinean once, and shall be argentinean again!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
our_brothers_the_gauchos_title;Our Brothers, the Gauchos;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
our_brothers_the_gauchos_desc;It's time to free our brothers, the Gauchos, from the brazilian rule!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
gran_colombia_by_sword_title;Claim Gran Colombia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
gran_colombia_by_sword_desc;If Gran Colombia is to exist once again, we must lay claim to all its territory -- and reunite it by sword, if need be!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
unite_gran_colombia_title;Reunite Gran Colombia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
unite_gran_colombia_desc;Gran Colombia shall be reborn from the ashes. Long live the united republic!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
total_war_in_rio_grande_sul_title;Total War in Rio Grande do Sul;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
total_war_in_rio_grande_sul_desc;The glorious revolution awaits. We must call upon all our citizens to fight, lest our cause die before it has even achieved the first step towards victory.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
total_war_in_rio_grande_title;Total War in Rio Grande;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
total_war_in_rio_grande_desc;The glorious revolution awaits. We must call upon all our citizens to fight, lest our cause die before it has even achieved the first step towards victory.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
total_war_in_yucatan_title;Total War in Yucatan;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
total_war_in_yucatan_desc;The glorious revolution awaits. We must call upon all our citizens to fight, lest our cause die before it has even achieved the first step towards victory.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
refute_manifest_destiny_title;Refute Manifest Destiny;;;;;;;;;;;;x,,,,,,,,,,,,,
refute_manifest_destiny_desc;The American claims to our frontier have proven to be little more than empty air and bluster. Those lands belong to Mexico, and no other.;;;;;;;;;;;;x,,,,,,,,,,,,
rangit_singh_title;Rule of the Maharajah;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
rangit_singh_desc;The Maharajah Ranjit Singh has united the Panjabi misls under a single flag. He has formed a secular and tolerant state, one that has thrown off the Afghan yoke and resisted the encroaching imperialists. The future of the Sikh Empire is bright!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
unite_with_nepal_title;Unite with Nepal;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
