;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVT96165OPTB;We must reconcile with Italy.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME35305;The Guerra di Libia;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC35305;The lands of Tripoli and Cyrenaica once belonged to Italy, and should again. We deserve a place in the sun!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVT35305OPTA;For the glory of Italia!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT35305OPTB;This is not the time.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME33006;Trade For Heligoland?;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC33006;$FROMCOUNTRY$ has approached us with a proposition: a trade of one of our colonial states in exchange for the island of Heligoland. It's an exorbitant price for such a small island, but the alternative would be to go to war. Shall we agree to the treaty?;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVT33006OPTA;We agree.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT33006OPTB;We refuse.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME33007;Germany Agrees;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC33007;Germany has agreed to the proposed trade for Heligoland.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT33007OPTA;Excellent!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME33008;Germany Has Refused;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC33008;Germany has refused the proposed trade for Heligoland.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT33008OPTA;Too bad.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME33009;For the Glory of Germany;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC33009;The lands of Alsace-Lorraine rightfully belong in the hands of the German people. Perhaps the time has come to reclaim them from the French, and show the world what a united and glorious Germany can achieve? Either that or perhaps we should renounce our claims to those lands once and for all, despite the blow to our prestige and our pride.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT33009OPTA;Begin the war!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT33009OPTB;Renounce our claims.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTNAME33010;Alsace-Lorraine is Lost;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC33010;We have failed to recover Alsace-Lorraine from the hated French. Many are suggesting we should renounce our claims and move on, despite the blow to our national pride.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVT33010OPTA;Never! We shall regain it... one day.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVT33010OPTB;Renounce our claims.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTNAME33015;We are at War;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTDESC33015;We are at war with a dire enemy. We should call our allies into battle.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVT33015OPTA;Let's make sure we have everyone.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTNAME33016;Call Allies Cleanup;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTNDESC33016;This removes the flag once peace is achieved.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVT33016OPTA;Let's keep this clean.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTNAME33020;The League of Three Emperors;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC33020;The German Kaiser has sent a delegation to $COUNTRY$ with a proposal: a resurrection of the Holy Alliance formed between Prussia, Austria and Russia which once existed after the defeat of Napoleon. It seems doubtful that such an alliance could bear fruit, but perhaps it is time to consider this idea. $COUNTRY$ has other concerns than constant conflict with the Germans, after all.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT33020OPTA;We will agree to the alliance.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVT33020OPTB;We have no interest in this.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTNAME33025;The Spanish Pacific;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC33025;With the loss of our colonial base in Manila, the administration of the Pacific Islands has become incredibly difficult. We have been approached by the $FROMCOUNTRY_ADJ$ government regarding the possibility of selling any of our remaining holdings in the Caroline and Mariana Islands. The amount offered is not much, but then again the islands are not worth much - indeed, they cost us far more than they provide. There is the additional notion that, should we disagree, $FROMCOUNTRY$ might attempt to take them by force.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,
EVT33025OPTA;Agree to sell them.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,
EVT33025OPTB;We are not interested.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,
EVTNAME33026;The $COUNTRY_ADJ$-$FROMCOUNTRY_ADJ$ Treaty of $YEAR$;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,
EVTDESC33026;The $FROMCOUNTRY_ADJ$ government has agreed to the treaty. Any of their remaining holdings in the Carolinas and Marianas are ours.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,
EVT33026OPTA;Excellent.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,
EVTNAME33027;The Spanish Have Refused!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,
EVTDESC33027;Infuriatingly, the Spanish have responded by saying they will not surrender their remaining Pacific holdings to us.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,
EVT33027OPTA;Then we must consider the use of force.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,
EVT33027OPTB;Let it go.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,
EVTNAME33030;The German East Africa Company;;;;;;;;;;;;x,,,,,,,,,,,,,
EVTDESC33030;The Society for German Colonization has been attempting to colonize the Zanzibar coast for several years now, having formed the German East Africa company and signed several treaties with Swahili tribes. It now seems they are facing difficulty with rebellions and have asked us to step in. The Sultan of Zanzibar will doubtlessly object if we do, as he claims authority over the coast -- even if his actual authority is minimal -- but so what if he does? This may be an interesting opportunity.;;;;;;;;;;;;x,,,,,,,,,,,
EVT33030OPTA;Claim the coast as a $COUNTRY_ADJ$ colony.;;;;;;;;;;;;x,,,,,,,,,,,
EVT33030OPTB;We have no interest in this.;;;;;;;;;;;;x,,,,,,,,,,,
EVTNAME33031;German Warships!;;;;;;;;;;;;x,,,,,,,,,,,,,
EVTDESC33031;For the last several years, Swahili tribes on the coast have been making treaties with Europeans, allowing them to create small settlements. We knew this would be trouble, and we were right. Powerful warships have arrived from $FROMCOUNTRY$, a demonstration of their power as they make a demand for the entirety of the coast. If we do this, they say, we shall be safe from further molestation -- and they claim we do not truly control the coast anyhow.;;;;;;;;;;;;x,,,,,,,
EVT33031OPTA;An outrage! We refuse!;;;;;;;;;;;;x,,,,,,,
EVT33031OPTB;It seems we have no choice.;;;;;;;;;;;;x,,,,,,,
EVTNAME33035;The New Challenger;;;;;;;;;;;;x,,,,,,,,,,,,,
EVTDESC33035;A new contender for the German Confederation leadership has arisen!;;;;;;;;;;;;x,,,,,,,,,,,,,
EVT33035OPTA;Unacceptable!;;;;;;;;;;;;x,,,,,,,,,,,,,
EVTNAME98200;The Great Boer Trek;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC98200;The Boers are descendants of Dutch settlers in the eastern Cape Colony, and they have never sat well with British rule. More and more of them are leaving their farmsteads and moving to the east and the north-east, encroaching on territory traditionally ruled by the Xhosa and the Basotho. Conflict with those native peoples appears to be inevitable, as perhaps is conflict with the Boers themselves should we allow any lands they claim to remain independent. As far as the British government is concerned, the Boers are British subjects... no matter where they go.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVT98200OPTA;We shall see.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME98205;Invasion of the Laagers;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC98205;The Boers are eager to get away from British rule, slowly leaving the lands of the Cape Colony and heading both east and north into the African wilds. The ones heading east are encroaching on Zulu territory, however, and it seems there is no end to them. They possess firearms, but we have the superior manpower... and all our chiefs agree on one thing: if we do not do something about the Boers now, they will dominate our territory and turn the Zulu people into colonial subjects.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,
EVT98205OPTA;We must drive them from our lands!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,
EVT98205OPTB;There is no choice but to appease them.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,
EVTNAME98206;The Battle of Blood River;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC98206;The Boer encroachment into Zulu lands has provoked a reaction: the Battle of Blood River, prompted by the massacre of Piet Retief and his fellow pioneers after they attempted to negotiate borders for the new Natal settlement. The Voortrekkers won a decisive victory at the battle, and have now carved out a new colony -- with the only question remaining whether the British will recognize their independence or continue to treat them as subjects of the crown. Either way, further conflict seems certain.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT98206OPTA;They are colonial subjects, no more.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT98206OPTB;The Boers will stand on their own, if they can.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAME98207;The Natalia Republic;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC98207;The Boers which have trekked eastward into Zulu lands have reached a surprising settlement with the natives: they have staked out permanent borders for their new colony, and done so in relative peace. The real question remains whether we will allow this new Natalia Republic to stand. The Boers are British subjects, after all, and their existence will no doubt draw more Boers to their side... perhaps providing a threat to our African ambitions.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT98207OPTB;Allow them to find their own way.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAME98210;British Rule of Natal;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC98210;The Boers of Natalia are once again chafing under British rule, resenting the idea that even though they left the Cape Colony they have not escaped the British crown. There have been several altercations with British military forces, and the recommendation of the colonial government is that Natal be annexed before the situation grows worse. If we do not, then we must allow the Boers to find their own way-- and suffer the loss to our prestige this would entail.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT98210OPTA;We will annex the Natal.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT98210OPTB;Let them go.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAME98211;Natalian Independence!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC98211;After a series of altercations between British colonial forces and the Boer militia, the British crown has decided to cut its losses and allow Natal its independence. Finally we will control our own destiny, away from the British now and forever!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT98211OPTA;We will maintain good relations with the British.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT98211OPTB;The Boer will find their own way -- without help.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAME98212;The Annexation of Natalia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC98212;After a series of altercations between British colonial forces and the Boer militia, we have received a demand from the British government that Natalia be annexed into the Cape Colony. For all our struggles to leave the British behind, they yet follow us and refuse to allow us independence! So now we are faced with a choice: submit and move on, to find a place beyond their reach once more, or defy them and risk war.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVT98212OPTA;We will not submit to British rule!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT98212OPTB;We have no choice. We cannot fight the British.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME98213;The Boers Have Refused!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC98213;We have received word from the Natalian government defying our annexation. Now we must either go to war or stand down in humiliation.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT98213OPTA;War it is!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT98213OPTB;Natalia is not worth fighting over.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME98215;The Orange River Sovereignty;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC98215;The Boers have been slowly trekking north from the Cape Colony into areas normally claimed by the Basotho. After a number of skirmishes with natives, they have come to dominate the Orange River valley and established a new colony-- one that is still technically under $COUNTRY_ADJ$ jurisdiction.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVT98215OPTA;An interesting development.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTNAME98216;The Boers Overtake the Orange Valley;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC98216;We have endured the presence of the Boers, colonists who resent the British and who have been trekking north to avoid their rule, for several decades now. We even thought it was possible to co-exist peacefully. After a number of skirmishes, all ending with our defeat at the hands of their firearms, they have taken over our land in the Orange Valley and declared it their own. This is an outrage... yet what can we do?;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVT98216OPTA;There will be a reckoning.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTNAME98220;The Transvaal Sovereignty;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC98220;The Boers have been slowly trekking north from the Cape Colony into areas normally claimed by the Ndebele. After a number of skirmishes with natives, they have come to dominate the Transvaal and established a new colony -- one that is still technically under $COUNTRY_ADJ$ jurisdiction.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTNAME98221;The Boers Overtake the Transvaal;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC98221;We have endured the presence of the Boers, colonists who resent the British and who have been trekking north to avoid their rule, for several decades now. We even thought it was possible to co-exist peacefully. After a number of skirmishes, all ending with our defeat at the hands of their firearms, they have taken over our land in the Transvaal and declared it their own. This is an outrage... yet what can we do?;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTNAME98225;The Boer Exodus;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC98225;With 'the Great Trek' underway, many of the Boers are eager to leave $PROVINCENAME$ behind and travel to either the Transvaal or the Oranje Free State where they feel they will be free to pursue their own interests.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVT98225OPTA;Whoever wishes to go may leave.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVT98225OPTB;Give them incentives to stay.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTNAME98230;Sand River Convention;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC98230;$FROMCOUNTRY_ADJ$ colonial authorities have met with the $COUNTRY_ADJ$ government to determine the requirements for our independence. They wish to see $FROMCOUNTRY_ADJ$ influence in $COUNTRY$ remain strong, and would see us abandon any laws allowing slavery or the 'unethical' treatment of foreigners working in our territory ('uitlanders', as they are called). While our independence is a foregone conclusion, we must decide just how much we abide by their demands.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT98230OPTA;We will abide by their demands.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT98230OPTB;We will be independent on our own terms.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAME98231;Orange River Convention;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC98235;Migrants have been moving in large numbers through our African colonies on their way to the newly incorporated town of 'Johannesburg', on the edge of the Witwatersrand mountains, where a major gold rush is taking place. The massive influx of foreign residents to the area is causing trouble along our borders and friction between our governments.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTNAME98236;Kimberley Gold Rush;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC98236;Gold has been discovered in the Kimberley province, leading to claims from both the Transvaal and Oranje governments that the region rightfully belongs to them. Mediation by the colonial government has led to Kimberley being awarded to the griquas -- who have subsequently consented to annexation by $COUNTRY$. This has led to considerable bad blood between the Boer and $COUNTRY_ADJ$ governments.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVT98235OPTA;They are proving to be a nuisance.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTNAME98240;The South African Union ;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC98240;The time has come to consider joining the South African union.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT98240OPTA;This is for the best.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME98241;Appeal From $FROMCOUNTRY$;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC98241;We have been approached by $FROMCOUNTRY_ADJ$ diplomats desperate for help in their war. Though they are loathe to do so, they are asking for $COUNTRY_ADJ$ protection. If we provide it, it does mean we establish an excellent claim over their territory.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT98241OPTA;We will agree to help.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT98241OPTB;$FROMCOUNTRY$ is on its own.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTNAME98245;Annexation of the Transvaal;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC98245;Our colonial governor in South Africa declared an annexation of the Transvaal via special warrant several years ago, one that the Boers have stubbornly resisted. Both Transvaal and the Oranje Free State have considerable resources which would be of value to $COUNTRY$, and we must consider the idea that keeping them out of the hands of competitors for African dominance is just as much reason to annex them as using those resources for our ourselves. The Boer resistance has proven embarrassing. If we do not answer this with force, it will make the $COUNTRY_ADJ$ look weak to the world.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT98245OPTA;They will submit, or else!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT98245OPTB;We will not press the matter.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAME98246;The Anglo-Boer War;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC98246;The $FROMCOUNTRY_ADJ$ have gone to war with the Transvaal, and many Boers are fearful that $COUNTRY$ will surely be next. They are crying out to our government to ally with the Transvaalis and stop the $FROMCOUNTRY_ADJ$ from taking away their lands and their rights.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVT98246OPTA;We fight with Transvaal!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT98246OPTB;Transvaal is on its own.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME98247;South Africa is Lost;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC98247;The Boers have proven far more resilient than we ever would have thought possible, and now we face the humiliating prospect of surrendering the Cape Colony to them. It seems we have little choice, with the war going so badly and Cape Town already occupied. All we can do is decide whether we will pursue a conciliatory path with the Boers and perhaps make them future allies or aim at returning in the future and reclaiming what has been lost.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT98247OPTA;Let us reconcile with the Boers.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT98247OPTB;Never! There will be a reckoning.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTNAME98248;The Treaty of Vereeniging;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC98248;$FROMCOUNTRY$ has sent negotiators to work out the terms of their surrender. The tone is one of reconciliation, and it is clear the $FROMCOUNTRY_ADJ$ wishes to build good relations with us after the business of this war is done.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVT98248OPTA;That's good to hear.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTDESC98249;$FROMCOUNTRY$ has sent negotiators to work out the terms of their surrender. The tone of the talks has been very bitter, and it's clear the $FROMCOUNTRY_ADJ$ government will do all it can to return and trouble us again in the future.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVT98249OPTA;We shall accept their surrender nevertheless.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTNAME98250;Border Dispute with the Zulu;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC98250;The Zulus have slaughtered a $COUNTRY_ADJ$ regiment that entered their territory without our authority. While we had not been seeking a war with the Zulus, now our hand is forced. We must either back down and apologize, or see this through to the bitter end.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT98250OPTA;We have no choice.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT98250OPTB;Back down.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTNAME98255;Conflict with the Xhosa;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC98255;Once again, conflict with the native Xhosa has flared into violence in our Cape Colony. A band of Xhosa warriors spilled across the border, stealing cattle and burning down a host of British farmsteads. Colonial citizens are demanding that the governor take action.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT98255OPTA;This is beyond the pale!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME98256;The Final Straw;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC98256;We have received reports from the Cape Colony that there has been yet another outbreak of violence between the Xhosa natives and the colonials. This time it is evidently caused by natives returning from the diamond mines, attempting to take back control of their lands without any consideration for due process. Many within the Cape Colony believe it is time that the military moved in and took over their lands completely.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVT98256OPTA;Then so must it be.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT98256OPTB;We will influence their government instead.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME98260;Walvis Bay;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC98260;Other European nations have an eye on the region of Namaqualand, directly to the north of our holdings in the Cape Colony. To forestall their ambitions, it has been recommended that we establish an enclave at Walvis Bay and incorporate it into our southern colony.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT98260OPTA;A fine idea!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT98260OPTB;It's not worth it.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTNAME98261;The Northern Cape Colony;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC98261;Many British settlers are pushing north of the Cape Colony into areas only tenuously claimed by our government. We should consider increasing our presence in the region and establishing greater colonial government, before another country comes and claims it instead.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVT98261OPTA;This is necessary.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT98261OPTB;We have other plans.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME85000;Catholics Slain in Korea;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC85000;There has been increasing violence against French missionaries in Korea, recently culminating in the execution of Bishop Siméon-François Berneux -- head of the fledgling Korean Catholic Church -- and the subsequent killing of almost all priests in the country as well as thousands of Catholic Koreans. One surviving priest fled to the Qing Empire, relaying his tale to a French war vessal which then launched a punitive expedition with the support of the French consul in Beijing. There is a call for France to go to war against Korea -- but this is complicated by the fact that Korea is a tributary state of the Qing. If we press the matter, we risk war with the Koreans' master, but if we back down it will be a great blow to our prestige.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVT85000OPTA;This cannot go unpunished.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT85000OPTB;We cannot afford to escalate the matter.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME85001;$FROMCOUNTRY$ Demands Retribution;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC85001;The foolish Koreans have begun executing Catholics within their territory, and this has included a number of $FROMCOUNTRY_ADJ$ missionaries -- and now the French have demanded retribution. The problem, naturally, is that Korea is a Qing tributary. We are obligated to come to the Korean's defense, even if this means war with $FROMCOUNTRY$. Of course, there are those who say the Koreans have brought this on themselves. We would lose little sleep if we left them to their own devices, and earn favor with the $FROMCOUNTRY_ADJ$ government.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,
EVT85001OPTA;The Koreans are on their own.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,
EVT85001OPTB;We will not abandon the Koreans!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,
EVTNAME85002;$FROMCOUNTRY$ Abandons $COUNTRY$;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC85002;One of our rulers has executed a group of French missionaries, resulting in French outrage and a punitive expedition against $COUNTRY$-- which should have brought our Qing allies to our defense. Frustratingly, and perhaps not unexpectedly, the Qing have responded by severing their ties to $COUNTRY$ and abandoning us to our fate. War with the French seems likely.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT85002OPTA;Outrageous!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT85002OPTB;We must maintain good relations with the Qing, no matter what.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAME85003;$FROMCOUNTRY$ Abandons Korea;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC85003;Not unexpectedly, $FROMCOUNTRY$ has agreed to abandon Korea to its fate in order to curry favor with us.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVT85003OPTA;Excellent news!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTNAME85004;$FROMCOUNTRY$ Will Defend $COUNTRY$;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC85004;One of our rulers has executed a group of French missionaries, resulting in French outrage and a punitive expedition against $COUNTRY$ -- which has brought our Qing allies to bear. Instead of abandoning us, they have threatened war with the French should they intrude on our sovereignty. This may mean war with the French, but at least we know our allies remain strong.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT85004OPTA;That is a relief.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTNAME85005;$FROMCOUNTRY$ Will Defend Korea;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC85005;Negotiations with the $FROMCOUNTRY_ADJ$ have not gone well. They are determined to protect their Korean vassals, even if it means war with France.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVT85005OPTA;Then war it is!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVT85005OPTB;We will not push the matter further.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTNAME85010;The Ganghwa Incident;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
